Index,Date, Nikkei Open,STI Open
1276,01/28/15,17615.93,3405.07
1277,01/29/15,17666.91,3402.37
1278,01/30/15,17788.74,3422.18
1279,2/2/2015,17536.61,3398.51
1280,2/3/2015,17654.6,3421.83
1281,2/4/2015,17549.3,3420.28
1282,2/5/2015,17589.21,3414.91
1283,2/6/2015,17696.18,3411.48
1284,2/9/2015,17790.31,3425.73
1285,2/10/2015,17662.67,3417.47
1286,2/12/2015,17899.4,3443.47
1287,02/13/15,17892.1,3424.62
1288,02/16/15,18024.01,3417.67
1289,02/17/15,17949.7,3418.4
1290,02/18/15,18103.98,3428.71
1291,02/23/15,18499.58,3456.21
1292,02/24/15,18468.39,3427.56
1293,02/25/15,18636.34,3444.77
1294,02/26/15,18587.87,3439.24
1295,02/27/15,18844.28,3420.82
1296,3/2/2015,18869.4,3408.88
1297,3/3/2015,18910.52,3416.56
1298,3/4/2015,18716.78,3420.82
1299,3/5/2015,18658.16,3411.37
1300,3/6/2015,18814.85,3410.31
1301,3/9/2015,18872.96,3395.36
1302,3/10/2015,18891.01,3407.42
1303,3/11/2015,18604.87,3380.67
1304,3/12/2015,18787.1,3371.63
1305,03/13/15,19119.58,3369.18
1306,03/16/15,19245.38,3361.38
1307,03/17/15,19425.89,3392.29
1308,03/18/15,19407.76,3357.97
1309,03/19/15,19514.64,3375.83
1310,03/20/15,19479.71,3385.09
1311,03/23/15,19607.98,3413.65
1312,03/24/15,19718.99,3411.28
1313,03/25/15,19745.75,3413.72
1314,03/26/15,19605.6,3412.15
1315,03/27/15,19374.72,3436.12
1316,03/30/15,19295.21,3441.94
1317,03/31/15,19592.43,3469.02
1318,4/1/2015,19129.75,3439.76
1319,4/2/2015,19141.93,3446.6
1320,4/6/2015,19295.03,3451.73
1321,4/7/2015,19539.03,3469.38
1322,4/8/2015,19729.7,3470.03
1323,4/9/2015,19851.12,3472.63
,9/12/2016,16748.36,#N/A
1325,4/10/2015,19989.55,3470.75
1326,04/13/15,19967.38,3476.03
1327,04/14/15,19828.65,3484.09
1328,04/15/15,19838.53,3532.7
1329,04/16/15,19862.48,3549.85
1330,04/17/15,19810.4,3528.17
1331,04/20/15,19501,3519.24
1332,04/21/15,19731.57,3510.33
1333,04/22/15,19999.84,3506.71
1334,04/23/15,20227.28,3504.45
1335,04/24/15,20142.47,3507.88
1336,04/27/15,20063.8,3510.76
1337,04/28/15,20068.65,3504.97
1338,04/30/15,19847.5,3473.11
1339,5/7/2015,19356.46,3444.7
1340,5/8/2015,19315.63,3445.83
1341,5/11/2015,19637.58,3463.89
1342,5/12/2015,19608.23,3470.39
1343,05/13/15,19568.76,3449.13
1344,05/14/15,19661.52,3462.75
1345,05/15/15,19693.17,3461.83
1346,05/18/15,19766.16,3465.32
,8/9/2016,16632.41,#N/A
1348,05/19/15,19977.14,3463.71
1349,05/20/15,20175.59,3446.44
1350,05/21/15,20215.46,3439.7
1351,05/22/15,20208.85,3447.92
1352,05/25/15,20331.92,3458.32
1353,05/26/15,20431.27,3463.92
1354,05/27/15,20380.64,3434.8
1355,05/28/15,20590.28,3426.25
1356,05/29/15,20510.27,3387.16
1357,6/2/2015,20604.67,3375.05
1358,6/3/2015,20443.15,3338.95
1359,6/4/2015,20539.94,3344.13
1360,6/5/2015,20398.76,3345.63
1361,6/8/2015,20537.85,3326.37
1362,6/9/2015,20293.05,3316.96
1363,6/10/2015,20126.36,3296.6
1364,6/11/2015,20183.61,3338.3
1365,6/12/2015,20431.78,3350.77
1366,06/15/15,20205.1,3338.1
1367,06/16/15,20332.83,3311.94
1368,06/17/15,20306.1,3315.22
1369,06/18/15,20193.59,3324.16
,7/6/2016,15434.46,#N/A
1371,06/19/15,20152.41,3319.96
1372,06/22/15,20174.14,3313.06
1373,06/23/15,20547.74,3328.39
1374,06/24/15,20889.32,3348.01
1375,06/25/15,20777.69,3346.89
1376,06/26/15,20758.43,3346.3
1377,06/29/15,20305.97,3277.9
1378,06/30/15,20174.61,3283.77
1379,7/1/2015,20291.05,3317.47
1380,7/2/2015,20565.94,3354.82
1381,7/3/2015,20476.69,3331.03
1382,7/6/2015,20200.15,3319.93
1383,7/7/2015,20354.23,3342.2
1384,7/8/2015,20282.49,3329.99
1385,7/9/2015,19422.78,3261.17
1386,7/10/2015,19829.93,3275
1387,07/13/15,19929.92,3298.28
1388,07/14/15,20355.33,3321.59
1389,07/15/15,20478.85,3323.28
1390,07/16/15,20588.98,3351.46
1391,07/21/15,20763.31,3382.96
1392,07/22/15,20657.8,3369.16
1393,07/23/15,20693.57,3371.12
1394,07/24/15,20603.63,3360.86
1395,07/27/15,20374.05,3324.19
1396,07/28/15,20188.57,3305.26
1397,07/29/15,20425.69,3286.75
1398,07/30/15,20450.61,3282.2
1399,07/31/15,20506.55,3214.64
1400,8/3/2015,20540.21,3205.59
1401,8/4/2015,20462.18,3192.33
1402,8/5/2015,20490.15,3179.17
1403,8/6/2015,20768.77,3194.39
1404,8/11/2015,20920.6,3213.49
1405,8/12/2015,20632.68,3099.63
1406,08/13/15,20392.54,3068.91
1407,08/14/15,20518.36,3094.9
1408,08/17/15,20600.16,3114.56
1409,08/18/15,20640.59,3076.86
1410,08/19/15,20467.49,3056.17
1411,08/20/15,20194.26,3023.47
1412,08/21/15,19711.34,2961.58
1413,08/24/15,19075.05,2918.24
,5/2/2016,16357.1,#N/A
1415,08/25/15,18171.66,2809.55
1416,08/26/15,17894.29,2859.66
1417,08/27/15,18680.47,2915.18
1418,08/28/15,18908.73,2984.55
1419,08/31/15,19006.98,2987.18
1420,9/1/2015,18763.72,2915.53
1421,9/2/2015,17861.81,2897.76
1422,9/3/2015,18359.53,2878.94
1423,9/4/2015,18312.13,2888.89
1424,9/7/2015,17674.82,2842.28
1425,9/8/2015,17941.91,2885.32
1426,9/9/2015,17758.13,2901.07
1427,9/10/2015,18418.64,2885.8
1428,09/14/15,18341.01,2887.41
1429,09/15/15,18082.72,2854.72
1430,09/16/15,18238.15,2862.06
1431,09/17/15,18361.99,2877.59
1432,09/18/15,18275.48,2893.21
1433,09/25/15,17618.3,2829.68
1434,09/28/15,17811.12,2823.09
1435,09/29/15,17359.38,2762.64
1436,09/30/15,17193.84,2778.59
1437,10/1/2015,17479.97,2795.4
1438,10/2/2015,17564.39,2796.36
,03/25/16,16949.53,#N/A
1440,10/5/2015,17921,2826.07
1441,10/6/2015,18302.41,2882.5
1442,10/7/2015,18168.2,2897.06
1443,10/8/2015,18310.62,2978.03
1444,10/9/2015,18281.51,2968.17
1445,10/13/15,18335.15,3021.86
1446,10/14/15,18106.66,2981.24
1447,10/15/15,17804.91,2996.15
1448,10/16/15,18300.83,3032.85
1449,10/19/15,18282.78,3023.53
1450,10/20/15,18245.54,3024.82
1451,10/21/15,18167.64,3034.7
1452,10/22/15,18443.69,3026.4
1453,10/23/15,18762.65,3070.94
1454,10/26/15,19036.13,3092.31
1455,10/27/15,18961.16,3074.2
1456,10/28/15,18826.94,3043.45
1457,10/29/15,19046.16,3050.6
1458,10/30/15,18924.31,2975.74
1459,11/2/2015,18827.11,2976.72
1460,11/4/2015,18941.32,3010.85
1461,11/5/2015,19029.44,3023.65
1462,11/6/2015,19194.34,3022.52
1463,11/9/2015,19411.51,3014.8
1464,11/11/2015,19602.01,2999.32
1465,11/12/2015,19644.65,2973.33
1466,11/13/15,19495.26,2938.69
1467,11/16/15,19263.96,2902.91
1468,11/17/15,19641.67,2934.38
1469,11/18/15,19771.86,2905.5
,2/9/2016,16666.79,#N/A
,2/8/2016,16620.91,#N/A
1472,11/19/15,19851.24,2907.13
1473,11/20/15,19800.2,2915
1474,11/24/15,19875.99,2902.71
1475,11/25/15,19856.84,2926.56
1476,11/26/15,19929.97,2903.32
1477,11/27/15,19994.05,2875.01
1478,11/30/15,19857.38,2871.05
1479,12/1/2015,19957.5,2862.79
1480,12/2/2015,19957.5,2885.98
1481,12/3/2015,19894.63,2864.36
1482,12/4/2015,19616.52,2863.32
1483,12/7/2015,19710.39,2896.87
1484,12/8/2015,19689.87,2885.39
1485,12/9/2015,19391.5,2870.64
1486,12/10/2015,19070.02,2858.82
1487,12/11/2015,19020.75,2850.71
1488,12/14/15,18887.09,2819.78
1489,12/15/15,18869.04,2808.63
1490,12/16/15,18868.2,2833.15
1491,12/17/15,19364.57,2843.7
1492,12/18/15,19320.46,2832.44
1493,12/21/15,18845.5,2830.92
1494,12/22/15,18927.86,2852.97
1495,12/24/15,19071.41,2872.33
1496,12/28/15,18838.91,2883.8
1497,12/29/15,18843.39,2880.91
1498,12/30/15,19070.83,2894.31
,12/25/15,18823.91,#N/A
1500,1/4/2016,18818.58,2889.23
1501,1/5/2016,18398.76,2836.8
1502,1/6/2016,18410.57,2838.56
1503,1/7/2016,18139.77,2797.18
1504,1/8/2016,17562.23,2710.33
1505,1/12/2016,17470.93,2709.57
1506,01/13/16,17449.12,2712.69
1507,01/14/16,17384.93,2655.05
1508,01/15/16,17522.46,2656.87
1509,01/18/16,16826.93,2593.6
1510,01/19/16,16902.29,2585.99
1511,01/20/16,17030.28,2612.53
1512,01/21/16,16466.86,2581.11
1513,01/22/16,16336.72,2578.99
1514,01/25/16,17145.81,2601.84
1515,01/26/16,16833.13,2565.81
1516,01/27/16,16949.19,2579.14
1517,01/28/16,17059.84,2541.57
1518,01/29/16,17155.06,2569.76
1519,2/1/2016,17699.6,2637.05
1520,2/2/2016,17716.52,2587.23
1521,2/3/2016,17497.41,2550.74
1522,2/4/2016,17071.11,2561.91
1523,2/5/2016,16790.53,2569.08
1524,2/10/2016,16127.86,2559.64
1525,2/12/2016,15426.27,2536.55
1526,02/15/16,15248.38,2565.95
1527,02/16/16,15849.47,2602.83
1528,02/17/16,16035.35,2652.55
1529,02/18/16,16138.08,2646.68
,11/10/2015,19457.05,#N/A
1531,02/19/16,16050.4,2660.62
1532,02/22/16,15851.39,2653.79
1533,02/23/16,16230.38,2680.04
1534,02/24/16,15851.13,2654.65
1535,02/25/16,15983.47,2639.98
1536,02/26/16,16311.52,2626.63
1537,02/29/16,16313.31,2666.07
1538,3/1/2016,16013,2666.71
1539,3/2/2016,16391.48,2718.27
1540,3/3/2016,16695.78,2735.42
1541,3/4/2016,16927.36,2792.96
1542,3/7/2016,17024.64,2843.66
1543,3/8/2016,16889.48,2821.99
1544,3/9/2016,16625.59,2783.64
1545,3/10/2016,16811,2828.14
1546,3/11/2016,16610.18,2807.94
1547,03/14/16,17155.52,2849.41
1548,03/15/16,17219.89,2851.92
1549,03/16/16,16981.36,2845.09
1550,03/17/16,17107.6,2872.13
1551,03/18/16,16883.75,2888.75
1552,03/22/16,16937.31,2880.65
1553,03/23/16,17066.27,2888.67
1554,03/24/16,16979.39,2875.19
1555,03/28/16,17129.27,2851.39
1556,03/29/16,16985.28,2836.42
1557,03/30/16,17078.03,2839.66
1558,03/31/16,16997.14,2832.63
1559,4/1/2016,16719.56,2820.66
1560,4/4/2016,16087.76,2826.42
,09/24/15,17803.41,#N/A
1562,4/5/2016,16044.23,2810.54
1563,4/6/2016,15727.7,2798.92
1564,4/7/2016,15739.26,2817.8
1565,4/8/2016,15597.04,2789.59
1566,4/11/2016,15761.57,2797.36
,9/11/2015,18155.71,#N/A
1568,4/12/2016,15719.24,2810.73
1569,04/13/16,16142.71,2838.18
1570,04/14/16,16629.83,2910.13
1571,04/15/16,16720.39,2917.35
1572,04/18/16,16521.25,2901.4
1573,04/19/16,16582.66,2930.42
1574,04/20/16,17053.83,2955.07
1575,04/21/16,17187.27,2952.13
1576,04/22/16,17220.47,2936.58
1577,04/25/16,17613.56,2930.61
1578,04/26/16,17358.56,2888.38
1579,04/27/16,17369.68,2874.72
1580,04/28/16,17438.99,2892.85
1581,5/6/2016,16212.67,2747.06
1582,5/9/2016,16226.57,2745.36
1583,5/10/2016,16307.5,2746.47
1584,5/11/2016,16736.72,2758.98
1585,5/12/2016,16459.69,2729.14
1586,05/13/16,16804.17,2735.69
1587,05/16/16,16391.92,2726.31
1588,05/17/16,16618.95,2744.26
1589,05/18/16,16611.4,2764.11
1590,05/19/16,16807.46,2771.22
,8/10/2015,20618.31,#N/A
,8/7/2015,20601.57,#N/A
1593,05/20/16,16594.99,2744.38
1594,05/23/16,16671.28,2761.79
1595,05/24/16,16605.04,2760.74
1596,05/25/16,16764.35,2786.18
1597,05/26/16,16927.69,2783.85
1598,05/27/16,16830.5,2782.04
1599,05/30/16,16973.72,2796.15
1600,05/31/16,17029.46,2829.33
1601,6/1/2016,17097.22,2787.99
1602,6/2/2016,16817.26,2789.15
1603,6/3/2016,16599.51,2808.51
1604,6/6/2016,16373.32,2819.07
1605,6/7/2016,16651.05,2844.8
,07/17/15,20646.63,#N/A
1607,6/8/2016,16722.49,2857.46
1608,6/9/2016,16742.03,2871.79
1609,6/10/2016,16637.51,2850.05
1610,06/13/16,16319.11,2786.35
1611,06/14/16,16001.19,2770.96
1612,06/15/16,15799.07,2760.8
1613,06/16/16,15871.22,2768.95
1614,06/17/16,15631.79,2770.63
1615,06/20/16,15839.06,2785.16
1616,06/21/16,15875.81,2801.74
1617,06/22/16,16095.81,2797.33
1618,06/23/16,16098.61,2806.84
1619,06/24/16,16333.87,2807.71
1620,06/27/16,15153.08,2722.16
1621,06/28/16,15094.71,2705.07
1622,06/29/16,15523.35,2769.06
1623,06/30/16,15752.71,2880.72
1624,7/1/2016,15698.02,2846.37
1625,7/4/2016,15554.04,2855.36
1626,7/5/2016,15682.16,2870.84
1627,7/7/2016,15346.81,2859.81
1628,7/8/2016,15326.84,2859.47
1629,7/11/2016,15375.94,2882.28
1630,7/12/2016,15961.3,2882.95
1631,07/13/16,16343,2914.79
1632,07/14/16,16242.2,2910.85
1633,07/15/16,16396.12,2932.35
1634,07/19/16,16612.09,2927.51
1635,07/20/16,16646.92,2934.73
1636,07/21/16,16855.18,2946.37
1637,07/22/16,16612.9,2925.64
1638,07/25/16,16655.81,2951.34
1639,07/26/16,16535.81,2917.17
,6/1/2015,20444.54,#N/A
1641,07/27/16,16526.06,2935.58
1642,07/28/16,16596.15,2928.58
1643,07/29/16,16359.68,2887.35
1644,8/1/2016,16415.31,2875.59
1645,8/2/2016,16469.68,2869.94
1646,8/3/2016,16227.28,2828.52
1647,8/4/2016,16168.34,2831.96
1648,8/5/2016,16278.99,2837.65
1649,8/8/2016,16462.29,2850.86
1650,8/10/2016,16699.08,2876.4
1651,8/12/2016,16877.18,2881.34
1652,08/15/16,16866.89,2857.72
1653,08/16/16,16878.66,2879.12
1654,08/17/16,16596.26,2855.57
1655,08/18/16,16649.91,2840.09
1656,08/19/16,16558.38,2848.44
1657,08/22/16,16599.26,2843.76
,5/1/2015,19510.85,#N/A
1659,08/23/16,16549.82,2841.6
1660,08/24/16,16550.21,2845.3
1661,08/25/16,16580.15,2868.64
1662,08/26/16,16485.55,2876.58
1663,08/29/16,16631.06,2844.21
1664,08/30/16,16690.98,2846.18
1665,08/31/16,16857.83,2822.68
1666,9/1/2016,16885.16,2821.93
1667,9/2/2016,16903.78,2807.43
1668,9/5/2016,17131.52,2828.49
1669,9/6/2016,17035.03,2856.47
1670,9/7/2016,16937.38,2893.65
1671,9/8/2016,16984,2894.38
1672,9/9/2016,16994.37,2878.3
1673,09/13/16,16764.65,2829.41
1674,09/14/16,16632.06,2819.34
1675,09/15/16,16512.42,2798.43
1676,09/16/16,16458.74,2810.43
,4/3/2015,19289.04,#N/A
1678,09/20/16,16403.22,2844.32
1679,09/21/16,16471.85,2845.28
1680,09/23/16,16759.84,2853.65
1681,09/26/16,16707.45,2851.74
1682,09/27/16,16390.91,2833.04
1683,09/28/16,16504.99,2863.38
1684,09/29/16,16606.3,2870.09
1685,09/30/16,16474.45,2859.7
1686,10/3/2016,16566.03,2879.85
1687,10/4/2016,16661.51,2871.17
1688,10/5/2016,16787.89,2871.49
1689,10/6/2016,16913.6,2896.55
1690,10/7/2016,16883.12,2890.69
1691,10/11/2016,16936.31,2872.79
1692,10/12/2016,16850.73,2841.04
1693,10/13/16,16923.82,2805.17
1694,10/14/16,16751.04,2805.05
1695,10/17/16,16871.84,2811.42
1696,10/18/16,16862.31,2815.73
1697,10/19/16,16952.91,2830.07
1698,10/20/16,16999.36,2853.82
1699,10/21/16,17283.75,2842.46
1700,10/24/16,17216.56,2842.46
1701,10/25/16,17298.63,2854.36
1702,10/26/16,17329.03,2845.53
1703,10/27/16,17346.39,2831.14
1704,10/28/16,17448.25,2823.71
1705,10/31/16,17360.89,2795.13
1706,11/1/2016,17380.54,2814.08
,02/20/15,18336.5,#N/A
,02/19/15,18237.35,#N/A
1709,11/2/2016,17238,2799.13
1710,11/4/2016,16964.5,2797.63
1711,11/7/2016,17126.03,2800.53
1712,11/8/2016,17242.7,2813.91
1713,11/9/2016,17281.95,2837
1714,11/10/2016,16562.86,2822.87
1715,11/11/2016,17526.61,2822.12
1716,11/14/16,17467.49,2807.34
1717,11/15/16,17690.22,2778.73
1718,11/16/16,17832.51,2803.63
1719,11/17/16,17766.61,2797.93
1720,11/18/16,18024.21,2817.45
1721,11/21/16,18038.09,2836.9
1722,11/22/16,18091.05,2835.91
1723,11/24/16,18329.78,2834.4
1724,11/25/16,18387.59,2845.47
1725,11/28/16,18302.58,2864.11
1726,11/29/16,18263.63,2881.78
1727,11/30/16,18356.03,2915.42
1728,12/1/2016,18535.24,2913.65
1729,12/2/2016,18435.55,2930.34
1730,12/5/2016,18349.92,2918.89
1731,12/6/2016,18457.2,2943.3
1732,12/7/2016,18434.54,2957.42
1733,12/8/2016,18674.19,2965.33
1734,12/9/2016,18839.98,2957.53
1735,12/12/2016,19183.82,2960.12
1736,12/13/16,19120.76,2952.84
1737,12/14/16,19270.01,2963.28
1738,12/15/16,19327.7,2938.15
1739,12/16/16,19438.39,2934.29
1740,12/19/16,19345.84,2930.01
1741,12/20/16,19367.84,2917.11
1742,12/21/16,19547.28,2901.7
,12/25/14,17804.84,#N/A
1744,12/22/16,19396.85,2899.65
1745,12/27/16,19353.43,2861.6
1746,12/28/16,19392.11,2898.3
1747,12/29/16,19301.04,2885.16
1748,12/30/16,18997.68,2898.26
1749,1/4/2017,19298.68,2897.18
1750,1/5/2017,19602.1,2941.47
1751,1/6/2017,19393.55,2964.82
1752,1/10/2017,19414.83,2972.93
1753,1/11/2017,19358.64,3009.73
1754,1/12/2017,19300.19,3010.71
1755,01/13/17,19174.97,3001.06
1756,01/16/17,19219.13,3024.61
1757,01/17/17,19038.45,3009.92
1758,01/18/17,18753.96,3000.8
1759,01/19/17,19082.83,3004.29
1760,01/20/17,19059.15,3006.44
1761,01/23/17,18938.45,3010.86
1762,01/24/17,18817.42,3024.67
1763,01/25/17,19091.23,3039.94
1764,01/26/17,19260.67,3049.86
1765,01/27/17,19453.51,3064.55
1766,01/31/17,19145.35,3053.7
1767,2/1/2017,18926.97,3045.94
1768,2/2/2017,19152.79,3063.95
1769,2/3/2017,18996.74,3047.08
1770,2/6/2017,19069.72,3047.69
1771,2/7/2017,18844.12,3053.05
1772,2/8/2017,18951.16,3069.2
1773,2/9/2017,18942.04,3067.14
1774,2/10/2017,19216.74,3090.56
1775,02/13/17,19513.78,3107.64
1776,02/14/17,19478.86,3093.91
1777,02/15/17,19438.81,3081.3
1778,02/16/17,19431.61,3088.84
1779,02/17/17,19228.74,3099.2
1780,02/20/17,19161.33,3106.81
1781,02/21/17,19267.87,3100.93
1782,02/22/17,19419.22,3104.12
1783,02/23/17,19379.92,3119.81
1784,02/24/17,19232.11,3136.24
1785,02/27/17,19130.51,3101.18
,10/22/14,15038.19,#N/A
1787,02/28/17,19194.68,3095.48
1788,3/1/2017,19226.94,3106.3
1789,3/2/2017,19624.82,3147.97
1790,3/3/2017,19551.34,3121.2
1791,3/6/2017,19409.18,3121.96
1792,3/7/2017,19337.19,3121.18
1793,3/8/2017,19308.53,3128.45
1794,3/9/2017,19343.06,3135.71
1795,3/10/2017,19444.71,3114.75
1796,03/13/17,19545.74,3139.04
,10/6/2014,15882.28,#N/A
1798,03/14/17,19634.29,3147.94
1799,03/15/17,19528.75,3133.41
1800,03/16/17,19458.7,3155.32
1801,03/17/17,19510.89,3168.92
1802,03/21/17,19416.55,3170.48
1803,03/22/17,19146.62,3128.26
1804,03/23/17,19048.84,3125.18
1805,03/24/17,19066.35,3129.18
1806,03/27/17,19071.19,3122.05
1807,03/28/17,19159.07,3139.8
1808,03/29/17,19216.78,3166.77
1809,03/30/17,19150.82,3184.44
1810,03/31/17,19170.42,3172.06
1811,4/3/2017,18988,3180.27
1812,4/4/2017,18933.82,3182.32
1813,4/5/2017,18900.7,3176.91
1814,4/6/2017,18754.37,3167.6
1815,4/7/2017,18714.98,3171.22
1816,4/10/2017,18800.22,3177.27
1817,4/11/2017,18717.55,3174.75
1818,4/12/2017,18592.1,3170.58
1819,04/13/17,18391.72,3162.52
1820,04/17/17,18239.84,3159.19
1821,04/18/17,18497.38,3159.88
1822,04/19/17,18327.33,3129.74
1823,04/20/17,18446.39,3119.92
1824,04/21/17,18591.82,3150.09
1825,04/24/17,18890.38,3156.89
1826,04/25/17,18872.56,3145.26
1827,04/26/17,19184.92,3173.76
1828,04/27/17,19205.59,3172.84
1829,04/28/17,19240.65,3172.91
1830,5/2/2017,19335.72,3183.43
1831,5/8/2017,19709.01,3240.44
1832,5/9/2017,19915.64,3247.41
1833,5/11/2017,19943.95,3261.08
1834,5/12/2017,19941.64,3267.97
1835,05/15/17,19753.46,3262.26
1836,05/16/17,19953.06,3259.14
1837,05/17/17,19806.78,3220.47
1838,05/18/17,19556.99,3192.79
1839,05/19/17,19591.41,3217.84
1840,05/22/17,19670.48,3216.18
1841,05/23/17,19647.74,3220.86
1842,05/24/17,19777.56,3230.6
1843,05/25/17,19737.21,3231.3
1844,05/26/17,19798.49,3227.38
,07/28/14,15426.98,#N/A
1846,05/29/17,19697.18,3217.25
1847,05/30/17,19681.11,3215.71
1848,05/31/17,19630.33,3202.12
1849,6/1/2017,19692.16,3214.12
1850,6/2/2017,19970.23,3242.73
1851,6/5/2017,20135.42,3242.35
1852,6/6/2017,20122.26,3237.51
1853,6/7/2017,19951.68,3237.61
1854,6/8/2017,20048.28,3236.41
1855,6/9/2017,19953.06,3243.03
1856,6/12/2017,19920.77,3256.71
1857,06/13/17,19859.81,3253.57
1858,06/14/17,19974.56,3262.82
1859,06/15/17,19815.54,3243.94
1860,06/16/17,19931.15,3235.18
1861,06/19/17,19974.3,3239.08
1862,06/20/17,20234.12,3249.42
1863,06/21/17,20192.16,3201.77
1864,06/22/17,20154.38,3206.11
1865,06/23/17,20152.58,3223.6
1866,06/27/17,20229.12,3216.57
1867,06/28/17,20149.2,3217.5
1868,06/29/17,20260.87,3234.36
1869,06/30/17,20025.63,3243.79
1870,7/3/2017,20056.32,3228.91
1871,7/4/2017,20192.27,3231.26
1872,7/5/2017,20015.07,3209.86
1873,7/6/2017,20061.68,3248.89
1874,7/7/2017,19856.65,3219.42
1875,7/10/2017,20070.44,3237.42
1876,7/11/2017,20073.86,3248.55
1877,7/12/2017,20137.22,3219.67
1878,07/13/17,20177.28,3219.18
1879,07/14/17,20157.92,3240.18
1880,07/18/17,20074.41,3291.71
1881,07/19/17,19970.78,3303.01
1882,07/20/17,20046.9,3326.82
1883,07/21/17,20089.86,3292.84
1884,07/24/17,19973.67,3307.18
1885,07/25/17,19979.56,3314.29
1886,07/26/17,20098.14,3336.76
1887,07/27/17,20026.58,3342.77
1888,07/28/17,20048.46,3342.42
1889,07/31/17,19933.45,3338.17
1890,8/1/2017,19907.08,3321.5
1891,8/2/2017,20057.07,3337.57
1892,8/3/2017,20066,3335.67
1893,8/4/2017,19949.79,3326.52
1894,8/7/2017,20059.29,3329.43
1895,8/8/2017,20062.65,3325.28
1896,8/10/2017,19792.45,3322.07
1897,08/14/17,19545.58,3296.44
,05/13/14,14367.94,#N/A
1899,08/15/17,19689.38,3319.84
1900,08/16/17,19750.55,3281.8
1901,08/17/17,19707.75,3267.35
1902,08/18/17,19471.27,3256.25
1903,08/21/17,19509.53,3254.88
,5/1/2014,14341.09,#N/A
1905,08/22/17,19373.11,3254.39
1906,08/23/17,19547.05,3266.29
1907,08/24/17,19366.36,3267.57
1908,08/25/17,19401.12,3276.41
1909,08/28/17,19502.23,3255.52
1910,08/29/17,19319.11,3249.34
1911,08/30/17,19480.98,3259.13
,04/18/14,14489.37,#N/A
1913,08/31/17,19591.32,3288.56
1914,9/4/2017,19615.96,3274.39
1915,9/5/2017,19533.38,3238.03
1916,9/6/2017,19286.06,3250.38
1917,9/7/2017,19433.44,3241.94
1918,9/8/2017,19297.96,3226.65
1919,9/11/2017,19441.39,3239.29
1920,9/12/2017,19736.14,3240.68
1921,09/13/17,19873.69,3234.84
1922,09/14/17,19860.37,3229.16
1923,09/15/17,19793.8,3211.27
1924,09/19/17,20128.18,3249.28
1925,09/20/17,20301.33,3220.77
1926,09/21/17,20456.5,3207.61
1927,09/22/17,20413.61,3206.51
1928,09/25/17,20439.43,3231.86
1929,09/26/17,20349.26,3212.93
1930,09/27/17,20269.82,3207.3
1931,09/28/17,20398.63,3242.95
1932,09/29/17,20315.34,3222.72
1933,10/2/2017,20400.51,3233.95
1934,10/3/2017,20475.25,3269.49
1935,10/4/2017,20660.81,3245.35
1936,10/5/2017,20650.71,3235.29
1937,10/6/2017,20716.85,3267.8
1938,10/10/2017,20680.54,3292.37
1939,10/11/2017,20803.71,3294.63
1940,10/12/2017,20958.18,3292.9
1941,10/13/17,20959.66,3319.11
1942,10/16/17,21221.27,3323.24
1943,10/17/17,21352.17,3328.6
1944,10/19/17,21450.04,3340.42
1945,10/20/17,21390.95,3343.14
1946,10/23/17,21709.3,3348.66
1947,10/24/17,21670,3348.45
1948,10/25/17,21900.13,3328.82
1949,10/26/17,21698.95,3331.68
1950,10/27/17,21903.27,3361.21
1951,10/30/17,22047.95,3385.6
1952,10/31/17,21897.29,3364
1953,11/1/2017,22144.92,3377.19
1954,11/2/2017,22512.18,3384.08
1955,11/6/2017,22612.96,3380.36
1956,11/7/2017,22518.75,3389.89
1957,11/8/2017,22849.91,3409.33
1958,11/9/2017,22989.44,3420.26
1959,11/10/2017,22580.7,3409.57
1960,11/13/17,22607.56,3423.97
1961,11/14/17,22342.93,3422.04
1962,11/15/17,22250.98,3390.96
1963,11/16/17,21975.23,3368.95
1964,11/17/17,22603.3,3365.7
,01/31/14,15132.23,#N/A
1966,11/20/17,22279.98,3382.58
1967,11/21/17,22456.79,3394.16
1968,11/22/17,22601.55,3433.73
1969,11/24/17,22390.14,3430.08
1970,11/27/17,22657.08,3442.89
1971,11/28/17,22474.74,3435.71
1972,11/29/17,22613.96,3447.8
1973,11/30/17,22601.83,3429.07
1974,12/1/2017,22916.93,3441.85
1975,12/4/2017,22843.53,3438.47
1976,12/5/2017,22595.33,3435.89
1977,12/6/2017,22525.38,3426.59
1978,12/7/2017,22317.15,3401.58
1979,12/8/2017,22627.95,3424.64
1980,12/11/2017,22894.3,3430.2
1981,12/12/2017,22936.41,3459.65
1982,12/13/17,22879.27,3459.93
1983,12/14/17,22699.3,3469.28
1984,12/15/17,22621.36,3416.29
1985,12/18/17,22770.44,3422.9
1986,12/19/17,22961.47,3422.01
,12/25/13,15861.13,#N/A
1988,12/20/17,22834.93,3403.7
1989,12/21/17,22852.01,3389.18
1990,12/22/17,22850.73,3390.3
1991,12/26/17,22922.95,3383.98
1992,12/27/17,22854.39,3383.38
1993,12/28/17,22912.05,3391.61
1994,12/29/17,22831.49,3400.91
1995,1/4/2018,23073.73,3476.43
1996,1/5/2018,23643,3502.34
1997,1/9/2018,23948.97,3514.76
1998,1/10/2018,23832.81,3518.76
1999,1/11/2018,23656.39,3523.94
2000,1/12/2018,23719.66,3527.55
